round,query_label,image_id,category,rank,score
50,cat,11,1,12,1.137022
50,cat,19,1,13,0.998837
50,dog,12,1,1,4.669721
50,dog,10,1,2,4.477780
50,dog,14,1,3,4.227451
50,dog,15,1,4,3.632074
50,dog,13,1,5,3.272004
50,dog,17,1,6,3.225586
50,dog,11,1,7,3.187230
50,dog,18,1,8,3.167924
50,dog,19,1,9,3.046888
50,dog,16,1,10,2.738006
50,dog,7,0,11,2.415167
50,dog,4,0,12,1.589836
50,dog,6,0,13,1.154223
50,plane,22,2,1,4.792152
50,plane,21,2,2,4.413571
50,plane,24,2,3,4.166199
50,plane,26,2,4,4.017097
50,plane,28,2,5,3.454959
50,plane,25,2,6,3.324126
50,plane,29,2,7,3.115154
50,plane,27,2,8,3.099249
50,plane,23,2,9,3.034178
50,plane,20,2,10,2.808087
50,plane,8,0,11,1.201463
50,plane,6,0,12,1.122978
50,plane,16,1,13,0.668270
50,clothes,39,3,1,4.560546
50,clothes,35,3,2,4.314594
50,clothes,31,3,3,4.312735
50,clothes,34,3,4,3.737431
50,clothes,38,3,5,3.717310
50,clothes,36,3,6,3.582833
50,clothes,37,3,7,3.418782
50,clothes,32,3,8,3.203088
50,clothes,33,3,9,2.987358
50,clothes,30,3,10,2.733505
50,clothes,9,0,11,1.941694
50,clothes,4,0,12,1.575098
50,clothes,6,0,13,1.142889
50,car,49,4,1,4.590725
50,car,41,4,2,4.368210
50,car,47,4,3,4.208797
50,car,40,4,4,4.128916
50,car,42,4,5,3.929798
50,car,48,4,6,3.570460
50,car,46,4,7,3.120153
50,car,44,4,8,3.057509
50,car,45,4,9,2.811253
50,car,43,4,10,2.560527
50,car,21,2,11,2.349762
50,car,26,2,12,1.953683
50,car,25,2,13,1.252771
60,cat,3,0,1,4.862131
60,cat,7,0,2,4.552190
60,cat,9,0,3,3.950771
60,cat,1,0,4,3.880557
60,cat,4,0,5,3.673830
60,cat,6,0,6,3.550645
60,cat,0,0,7,3.484367
60,cat,8,0,8,3.337483
60,cat,2,0,9,3.016294
60,cat,5,0,10,2.708105
60,cat,19,1,11,1.460864
60,cat,13,1,12,1.099849
60,cat,11,1,13,0.741700
60,dog,12,1,1,4.756716
60,dog,10,1,2,4.428184
60,dog,14,1,3,4.040769
60,dog,19,1,4,3.508916
60,dog,15,1,5,3.496355
60,dog,13,1,6,3.151483
60,dog,17,1,7,2.949214
60,dog,16,1,8,2.802304
60,dog,11,1,9,2.791908
60,dog,18,1,10,2.704007
60,dog,7,0,11,2.495815
60,dog,4,0,12,1.621670
60,dog,6,0,13,1.491365
60,plane,22,2,1,4.890429
60,plane,21,2,2,4.550700
60,plane,24,2,3,4.274974
60,plane,26,2,4,4.168168
60,plane,27,2,5,3.960101
60,plane,28,2,6,3.819831
60,plane,25,2,7,3.499902
60,plane,20,2,8,3.076211
60,plane,23,2,9,3.035191
60,plane,29,2,10,3.008812
60,plane,6,0,11,1.460121
60,plane,8,0,12,1.267405
60,plane,16,1,13,0.732568
60,clothes,39,3,1,4.731518
60,clothes,31,3,2,4.583142
60,clothes,35,3,3,4.251477
60,clothes,34,3,4,4.001500
60,clothes,38,3,5,3.344176
60,clothes,36,3,6,3.156311
60,clothes,37,3,7,3.092433
60,clothes,32,3,8,3.023526
60,clothes,33,3,9,2.783842
60,clothes,30,3,10,2.722806
60,clothes,9,0,11,1.886670
60,clothes,4,0,12,1.606932
60,clothes,6,0,13,1.480032
60,car,49,4,1,4.676119
60,car,47,4,2,4.395676
60,car,42,4,3,4.319483
60,car,41,4,4,4.275949
60,car,40,4,5,3.942886
60,car,48,4,6,3.672755
60,car,46,4,7,3.099755
60,car,43,4,8,3.010392
60,car,44,4,9,2.940743
60,car,45,4,10,2.744990
60,car,21,2,11,2.486892
60,car,26,2,12,2.104754
60,car,25,2,13,1.428547
70,cat,3,0,1,4.889995
70,cat,7,0,2,4.589321
70,cat,1,0,3,3.859809
70,cat,9,0,4,3.852848
70,cat,4,0,5,3.796780
70,cat,6,0,6,3.559068
70,cat,0,0,7,3.427927
70,cat,8,0,8,3.365188
70,cat,2,0,9,2.999385
70,cat,5,0,10,2.912015
70,cat,19,1,11,2.098280
70,cat,11,1,12,1.056040
70,cat,13,1,13,0.838579
70,dog,12,1,1,4.855373
70,dog,10,1,2,4.607212
70,dog,19,1,3,4.146332
70,dog,14,1,4,4.099005
70,dog,15,1,5,3.559728
70,dog,16,1,6,3.318914
70,dog,11,1,7,3.106248
70,dog,13,1,8,2.890213
70,dog,17,1,9,2.863515
70,dog,7,0,10,2.532945
70,dog,18,1,11,2.469684
70,dog,4,0,12,1.744619
70,dog,6,0,13,1.499788
70,plane,22,2,1,4.950398
70,plane,21,2,2,4.607077
70,plane,24,2,3,4.293588
70,plane,27,2,4,4.120683
70,plane,26,2,5,4.020195
70,plane,25,2,6,3.234812
70,plane,23,2,7,3.189256
70,plane,28,2,8,3.149669
70,plane,29,2,9,2.907963
70,plane,20,2,10,2.790932
70,plane,6,0,11,1.468543
70,plane,8,0,12,1.295110
70,plane,16,1,13,1.249178
70,clothes,31,3,1,4.729094
70,clothes,39,3,2,4.657550
70,clothes,35,3,3,4.217529
70,clothes,36,3,4,3.744248
70,clothes,32,3,5,3.421830
70,clothes,34,3,6,3.373016
70,clothes,38,3,7,3.337682
70,clothes,37,3,8,2.779900
70,clothes,30,3,9,2.709666
70,clothes,33,3,10,2.655765
70,clothes,9,0,11,1.788748
70,clothes,4,0,12,1.729881
70,clothes,6,0,13,1.488454
70,car,49,4,1,4.702561
70,car,41,4,2,4.473804
70,car,47,4,3,4.168924
70,car,40,4,4,3.801660
70,car,42,4,5,3.647525
70,car,46,4,6,3.364846
70,car,48,4,7,3.275193
70,car,43,4,8,3.215900
70,car,44,4,9,3.019874
70,car,45,4,10,2.872242
70,car,21,2,11,2.543268
70,car,26,2,12,1.956782
70,car,25,2,13,1.163457
80,cat,3,0,1,5.066501
80,cat,7,0,2,4.628440
80,cat,4,0,3,4.271826
80,cat,9,0,4,3.787513
80,cat,6,0,5,3.661807
80,cat,1,0,6,3.559483
80,cat,5,0,7,3.549339
80,cat,8,0,8,3.494406
80,cat,0,0,9,3.073637
80,cat,2,0,10,2.932384
80,cat,19,1,11,1.974364
80,cat,11,1,12,0.974111
80,cat,13,1,13,0.608613
80,dog,12,1,1,4.899866
80,dog,10,1,2,4.555095
80,dog,14,1,3,4.207068
80,dog,19,1,4,4.022416
80,dog,15,1,5,3.829721
80,dog,17,1,6,3.488020
80,dog,11,1,7,3.024319
80,dog,16,1,8,2.835082
80,dog,18,1,9,2.742341
80,dog,13,1,10,2.660247
80,dog,7,0,11,2.572065
80,dog,4,0,12,2.219666
80,dog,6,0,13,1.602527
80,plane,22,2,1,4.993694
80,plane,21,2,2,4.823314
80,plane,27,2,3,4.617730
80,plane,24,2,4,4.343755
80,plane,26,2,5,3.858799
80,plane,28,2,6,3.647932
80,plane,25,2,7,3.301980
80,plane,23,2,8,3.083809
80,plane,29,2,9,2.943747
80,plane,20,2,10,2.937042
80,plane,6,0,11,1.571282
80,plane,8,0,12,1.424327
80,plane,16,1,13,0.765346
80,clothes,31,3,1,4.824915
80,clothes,39,3,2,4.669174
80,clothes,35,3,3,4.319783
80,clothes,36,3,4,4.033923
80,clothes,34,3,5,3.873712
80,clothes,32,3,6,3.622416
80,clothes,38,3,7,3.396902
80,clothes,37,3,8,3.247922
80,clothes,30,3,9,3.062690
80,clothes,33,3,10,3.038794
80,clothes,4,0,11,2.204928
80,clothes,9,0,12,1.723413
80,clothes,6,0,13,1.591194
80,car,49,4,1,4.862513
80,car,47,4,2,4.586501
80,car,41,4,3,4.464439
80,car,40,4,4,3.989209
80,car,42,4,5,3.989016
80,car,48,4,6,3.578771
80,car,46,4,7,3.452901
80,car,43,4,8,3.315966
80,car,44,4,9,3.148217
80,car,45,4,10,2.796853
80,car,21,2,11,2.759505
80,car,26,2,12,1.795386
80,car,25,2,13,1.230625
90,cat,3,0,1,5.161618
90,cat,7,0,2,4.768042
90,cat,4,0,3,4.259840
90,cat,5,0,4,3.908142
90,cat,9,0,5,3.889551
90,cat,6,0,6,3.553801
90,cat,1,0,7,3.354521
90,cat,0,0,8,3.052520
90,cat,8,0,9,2.948232
90,cat,2,0,10,2.577709
90,cat,19,1,11,2.091391
90,cat,11,1,12,1.343717
90,cat,13,1,13,0.841651
90,dog,12,1,1,5.042239
90,dog,10,1,2,4.578931
90,dog,14,1,3,4.505585
90,dog,19,1,4,4.139442
90,dog,15,1,5,4.020447
90,dog,17,1,6,3.667958
90,dog,11,1,7,3.393925
90,dog,16,1,8,3.088611
90,dog,13,1,9,2.893285
90,dog,18,1,10,2.775018
90,dog,7,0,11,2.711667
90,dog,4,0,12,2.207679
90,dog,6,0,13,1.494521
90,plane,22,2,1,5.125893
90,plane,21,2,2,4.764646
90,plane,27,2,3,4.406583
90,plane,24,2,4,3.642909
90,plane,20,2,5,3.552385
90,plane,28,2,6,3.536322
90,plane,25,2,7,3.526183
90,plane,29,2,8,3.220693
90,plane,26,2,9,3.181257
90,plane,23,2,10,2.903923
90,plane,6,0,11,1.463276
90,plane,16,1,12,1.018875
90,plane,8,0,13,0.878153
90,clothes,31,3,1,4.955486
90,clothes,39,3,2,4.769307
90,clothes,35,3,3,4.388191
90,clothes,36,3,4,3.967308
90,clothes,34,3,5,3.956034
90,clothes,38,3,6,3.607850
90,clothes,37,3,7,3.574633
90,clothes,32,3,8,3.477703
90,clothes,30,3,9,2.708990
90,clothes,33,3,10,2.526066
90,clothes,4,0,11,2.192941
90,clothes,9,0,12,1.825451
90,clothes,6,0,13,1.483188
90,car,49,4,1,4.879348
90,car,41,4,2,4.627818
90,car,47,4,3,4.482187
90,car,42,4,4,4.195149
90,car,40,4,5,3.955225
90,car,48,4,6,3.834420
90,car,43,4,7,3.136072
90,car,46,4,8,3.049125
90,car,44,4,9,2.997071
90,car,45,4,10,2.989315
90,car,21,2,11,2.700837
90,car,25,2,12,1.454829
90,car,26,2,13,1.117843
100,cat,3,0,1,5.229746
100,cat,7,0,2,4.915137
100,cat,4,0,3,4.146257
100,cat,5,0,4,4.034959
100,cat,9,0,5,3.858848
100,cat,6,0,6,3.497616
100,cat,0,0,7,3.376440
100,cat,1,0,8,3.099315
100,cat,8,0,9,3.091303
100,cat,2,0,10,2.808635
100,cat,19,1,11,2.182707
100,cat,11,1,12,1.136837
100,cat,13,1,13,0.908433
100,dog,12,1,1,5.015241
100,dog,14,1,2,4.707958
100,dog,10,1,3,4.586905
100,dog,19,1,4,4.230758
100,dog,15,1,5,3.879649
100,dog,17,1,6,3.266338
100,dog,11,1,7,3.187045
100,dog,16,1,8,3.105544
100,dog,13,1,9,2.960067
100,dog,7,0,10,2.858762
100,dog,18,1,11,2.452912
100,dog,4,0,12,2.094097
100,dog,6,0,13,1.438336
100,plane,22,2,1,5.180259
100,plane,21,2,2,4.777698
100,plane,27,2,3,4.435392
100,plane,26,2,4,4.231542
100,plane,24,2,5,3.941259
100,plane,25,2,6,3.609314
100,plane,28,2,7,3.375429
100,plane,20,2,8,3.167982
100,plane,23,2,9,2.940751
100,plane,29,2,10,2.778190
100,plane,6,0,11,1.407091
100,plane,16,1,12,1.035808
100,plane,8,0,13,1.021225
100,clothes,31,3,1,4.993605
100,clothes,39,3,2,4.807302
100,clothes,35,3,3,4.547984
100,clothes,36,3,4,4.236922
100,clothes,34,3,5,3.482028
100,clothes,38,3,6,3.345523
100,clothes,32,3,7,3.226391
100,clothes,37,3,8,3.171799
100,clothes,33,3,9,3.006694
100,clothes,30,3,10,2.856569
100,clothes,4,0,11,2.079359
100,clothes,9,0,12,1.794748
100,clothes,6,0,13,1.427003
100,car,49,4,1,4.934197
100,car,47,4,2,4.691585
100,car,41,4,3,4.142082
100,car,42,4,4,4.042551
100,car,40,4,5,4.000502
100,car,43,4,6,3.193575
100,car,46,4,7,3.162972
100,car,48,4,8,3.109263
100,car,44,4,9,2.927070
100,car,45,4,10,2.838721
100,car,21,2,11,2.713889
100,car,26,2,12,2.168129
100,car,25,2,13,1.537959
110,cat,3,0,1,5.199584
110,cat,7,0,2,4.937928
110,cat,5,0,3,4.174438
110,cat,9,0,4,4.118377
110,cat,4,0,5,3.778668
110,cat,1,0,6,3.499086
110,cat,6,0,7,3.427938
110,cat,0,0,8,3.350088
110,cat,8,0,9,3.108683
110,cat,2,0,10,2.983582
110,cat,19,1,11,1.907836
110,cat,13,1,12,0.886522
110,cat,11,1,13,0.614365
110,dog,12,1,1,5.072579
110,dog,14,1,2,4.753408
110,dog,10,1,3,4.583595
110,dog,19,1,4,3.955888
110,dog,15,1,5,3.532614
110,dog,17,1,6,3.368963
110,dog,13,1,7,2.938157
110,dog,16,1,8,2.910706
110,dog,7,0,9,2.881553
110,dog,11,1,10,2.664573
110,dog,18,1,11,2.387262
110,dog,4,0,12,1.726507
110,dog,6,0,13,1.368658
110,plane,22,2,1,5.200849
110,plane,21,2,2,4.776804
110,plane,27,2,3,4.394538
110,plane,24,2,4,4.230522
110,plane,26,2,5,4.160675
110,plane,28,2,6,3.248747
110,plane,25,2,7,3.102762
110,plane,20,2,8,2.805072
110,plane,29,2,9,2.662108
110,plane,23,2,10,2.517721
110,plane,6,0,11,1.337413
110,plane,8,0,12,1.038605
110,plane,16,1,13,0.840970
110,clothes,31,3,1,5.033617
110,clothes,39,3,2,4.736729
110,clothes,36,3,3,4.610910
110,clothes,35,3,4,4.487256
110,clothes,34,3,5,3.998402
110,clothes,37,3,6,3.949263
110,clothes,38,3,7,3.402151
110,clothes,33,3,8,2.829902
110,clothes,30,3,9,2.806098
110,clothes,32,3,10,2.790228
110,clothes,9,0,11,2.054277
110,clothes,4,0,12,1.711769
110,clothes,6,0,13,1.357324
110,car,49,4,1,5.009920
110,car,47,4,2,4.648467
110,car,41,4,3,4.523941
110,car,42,4,4,4.118342
110,car,40,4,5,3.997224
110,car,46,4,6,3.695956
110,car,48,4,7,3.601656
110,car,44,4,8,3.217436
110,car,43,4,9,3.082692
110,car,45,4,10,2.950177
110,car,21,2,11,2.712995
110,car,26,2,12,2.097261
110,car,25,2,13,1.031407
120,cat,3,0,1,5.307282
120,cat,7,0,2,4.896485
120,cat,4,0,3,4.326945
120,cat,5,0,4,4.138874
120,cat,1,0,5,3.867153
120,cat,0,0,6,3.723899
120,cat,9,0,7,3.719430
120,cat,6,0,8,3.125519
120,cat,8,0,9,3.060636
120,cat,2,0,10,3.028143
120,cat,19,1,11,2.151239
120,cat,11,1,12,1.739522
120,cat,13,1,13,0.801491
120,dog,12,1,1,5.208633
120,dog,10,1,2,4.792536
120,dog,14,1,3,4.640942
120,dog,19,1,4,4.199290
120,dog,15,1,5,3.830388
120,dog,11,1,6,3.789730
120,dog,17,1,7,3.469172
120,dog,16,1,8,2.997464
120,dog,13,1,9,2.853126
120,dog,7,0,10,2.840110
120,dog,18,1,11,2.380205
120,dog,4,0,12,2.274785
120,dog,6,0,13,1.066239
120,plane,22,2,1,5.265235
120,plane,21,2,2,4.904645
120,plane,27,2,3,4.638558
120,plane,26,2,4,4.214638
120,plane,24,2,5,4.108720
120,plane,28,2,6,3.271722
120,plane,25,2,7,3.159482
120,plane,20,2,8,2.888649
120,plane,23,2,9,2.753672
120,plane,29,2,10,2.661036
120,plane,6,0,11,1.034994
120,plane,8,0,12,0.990557
120,plane,16,1,13,0.927728
120,clothes,39,3,1,5.049657
120,clothes,31,3,2,4.890311
120,clothes,35,3,3,4.641145
120,clothes,36,3,4,3.886381
120,clothes,34,3,5,3.734316
120,clothes,37,3,6,3.722739
120,clothes,38,3,7,3.457101
120,clothes,30,3,8,3.400731
120,clothes,32,3,9,3.320109
120,clothes,33,3,10,3.152151
120,clothes,4,0,11,2.260047
120,clothes,9,0,12,1.655330
120,clothes,6,0,13,1.054905
120,car,49,4,1,5.151606
120,car,41,4,2,4.789827
120,car,47,4,3,4.705065
120,car,42,4,4,4.305148
120,car,40,4,5,4.291835
120,car,48,4,6,3.811663
120,car,46,4,7,3.505098
120,car,44,4,8,3.293663
120,car,21,2,9,2.840836
120,car,43,4,10,2.622232
120,car,45,4,11,2.482085
120,car,26,2,12,2.151224
120,car,25,2,13,1.088127
130,cat,3,0,1,5.365715
130,cat,7,0,2,4.889918
130,cat,4,0,3,4.453640
130,cat,5,0,4,4.112101
130,cat,9,0,5,3.774158
130,cat,1,0,6,3.690393
130,cat,6,0,7,3.374538
130,cat,0,0,8,3.124028
130,cat,8,0,9,3.072397
130,cat,2,0,10,2.885114
130,cat,19,1,11,2.427049
130,cat,11,1,12,1.586118
130,cat,13,1,13,1.190288
130,dog,12,1,1,5.310193
130,dog,10,1,2,5.039581
130,dog,14,1,3,4.594215
130,dog,19,1,4,4.475100
130,dog,15,1,5,4.103515
130,dog,17,1,6,3.803094
130,dog,11,1,7,3.636326
130,dog,16,1,8,3.318541
130,dog,13,1,9,3.241922
130,dog,7,0,10,2.833542
130,dog,4,0,11,2.401479
130,dog,18,1,12,2.378805
130,dog,6,0,13,1.315258
130,plane,22,2,1,5.406429
